dataset,sample_id,run_mode,salience,alpha,beta,gamma,use_graph,chunking,target_min_tokens,target_max_tokens,semantic_breakpoint_percentile,semantic_min_chunk_tokens,dedup_chunks,dedup_sim_threshold,dedup_require_shared_phrase,duplicate_edge_factor,community_dedup,embedding_backend,embedding_model,llm,llm_model,pacsum_beta,pacsum_lambda1,pacsum_lambda2,entity_merge_threshold,rouge1,rouge2,rougeL,rouge_backend,reference_count,selected_reference_index,reference_selector,input_tokens,output_tokens,llm_calls,runtime_seconds,chunk_count,topic_count,generated_summary
vn_mds,cluster_1,graphsum,e1,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7544715447154472,0.4078303425774878,0.39674796747967483,rouge-score,2,0,max_mean_rouge2_rougeL,1926,231,1,6.589676377014257,5,1,"Đảng đối lập Cứu quốc Campuchia (CNRP) đang tổ chức cuộc biểu tình phi bạo lực kéo dài ba ngày tại thủ đô Phnom Penh để đòi công lý cho các cử tri trước kết quả bầu cử quốc hội bất thường vào tháng 7. Với mục tiêu thúc đẩy cải cách bầu cử và yêu cầu sự can thiệp từ quốc tế, đoàn người dự kiến diễu hành đến Văn phòng nhân quyền Liên Hiệp Quốc và các đại sứ quán của Anh, Pháp, Mỹ, Úc, Nhật để gửi đơn kháng nghị. Mặc dù phe đối lập dự kiến quy tụ 40.000 người nhưng chính quyền chỉ cho phép tối đa 10.000 người tham gia, đồng thời triển khai hàng nghìn cảnh sát để đảm bảo an ninh. Dù có sự tẩy chay từ phe đối lập, Quốc hội Campuchia vẫn phê chuẩn nhiệm kỳ mới cho Thủ tướng Hun Sen với sự chúc mừng từ nhiều quốc gia, trong khi kinh tế đất nước được dự báo sẽ tăng trưởng ổn định từ 7-7,2% trong những năm tới."
vn_mds,cluster_10,graphsum,e1,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7888888888888889,0.47955390334572495,0.46296296296296297,rouge-score,2,1,max_mean_rouge2_rougeL,4689,219,1,6.447441292926669,10,1,"Thủ tướng Nhật Bản Shinzo Abe đã phê chuẩn kế hoạch cho phép Lực lượng Tự vệ trên không bắn hạ các máy bay không người lái (UAV) nước ngoài xâm phạm không phận, nhằm đáp trả việc UAV quân sự của Trung Quốc bay gần quần đảo Senkaku/Điếu Ngư vào ngày 9/9. Để tăng cường phòng thủ, Nhật Bản đang xây dựng đường băng thứ hai tại sân bay Naha nhằm nâng cao năng lực phản ứng của máy bay chiến đấu F-15 và triển khai tàu tuần tra cỡ lớn tại khu vực. Trong khi Nhật Bản khẳng định chủ quyền và thực hiện các biện pháp quân sự cứng rắn, Trung Quốc bày tỏ sự tức giận, cáo buộc Nhật Bản lợi dụng ""mối đe dọa bên ngoài"" để tăng cường năng lực quân sự và khẳng định chủ quyền đối với đảo Điếu Ngư. Căng thẳng giữa hai nước tiếp tục leo thang với các hoạt động tuần tra và va chạm thường xuyên tại vùng biển tranh chấp kể từ năm 2012."
vn_mds,cluster_100,graphsum,e1,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7692307692307693,0.44414893617021284,0.3819628647214854,rouge-score,2,0,max_mean_rouge2_rougeL,6648,755,3,15.323897334979847,12,2,"U23 Việt Nam đã giành chiến thắng ấn tượng 3-1 trước U23 Myanmar trong trận giao hữu lượt về tại sân vận động Thuwana ở Yangon, kết thúc chuyến du đấu với 2 trận toàn thắng. Dù bị dẫn trước 0-1 ở hiệp một do sai lầm của Đình Hoàng dẫn đến quả phạt đền cho đối thủ, U23 Việt Nam đã lật ngược thế trận nhờ sự thay đổi nhân sự của HLV Hoàng Văn Phúc. Phút 52, Văn Quyết phối hợp với Phi Sơn và sút chéo góc ghi bàn gỡ hòa, giúp đội tuyển kiểm soát bóng tốt hơn và tạo áp lực đáng kể lên đối phương. Ở những phút cuối, U23 Việt Nam ghi thêm hai bàn thắng, trong đó Hà Minh Tuấn ghi bàn ở phút 80 sau sai lầm của Zaw Min Tun và Quang Hùng thực hiện thành công quả đá phạt đền để ấn định chiến thắng 3-1. Kết quả này giúp U23 Việt Nam đạt chuỗi 8 trận giao hữu bất bại liên tiếp (1 hòa, 7 thắng) qua hai chuyến tập huấn tại Bulgaria và Myanmar. Dù xảy ra một loạt vụ nổ bom tại Yangon vào đêm 14.10, đoàn thể thao vẫn yên tâm tiếp tục chương trình tập huấn để làm quen với khí hậu và cơ sở hạ tầng. Đội tuyển dự kiến trở về TP.HCM vào ngày 17.10 để chuẩn bị cho BTV Cup 2013, giải đấu cọ xát cuối cùng trước khi tham dự SEA Games 27 vào tháng 12.2013."
vn_mds,cluster_101,graphsum,e1,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7694915254237288,0.4319727891156463,0.3728813559322034,rouge-score,2,1,max_mean_rouge2_rougeL,2779,203,1,4.6013323799706995,8,1,"Bộ Y tế đã lên án hành vi không thể chấp nhận được của bác sĩ Nguyễn Mạnh Tường, viên chức khoa Ngoại Bệnh viện Bạch Mai, liên quan đến việc chị Lê Thị Thanh Huyền tử vong tại Thẩm mỹ viện Cát Tường (quận Hai Bà Trưng, Hà Nội). Vụ việc xảy ra vào ngày nghỉ cuối tuần tại cơ sở không có giấy phép hoạt động phẫu thuật thẩm mỹ và được đánh giá là có tính chất đặc biệt nghiêm trọng, bao gồm cả hành vi ném xác bệnh nhân để phi tang. Bộ Y tế đã yêu cầu Bệnh viện Bạch Mai và Bệnh viện E phối hợp với cơ quan điều tra, đồng thời đề nghị UBND TP Hà Nội chỉ đạo các cơ quan chức năng tích cực nắm bắt tình hình và xử lý nghiêm theo pháp luật. Ngoài ra, Bộ Y tế yêu cầu tăng cường rà soát, thanh tra các hoạt động phẫu thuật thẩm mỹ trên toàn quốc để đảm bảo an toàn y tế."
vn_mds,cluster_102,graphsum,e1,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7617260787992495,0.4783427495291902,0.49530956848030017,rouge-score,2,0,max_mean_rouge2_rougeL,1043,207,1,4.257510380004533,5,1,"Chiều 4/11, Đội Cảnh sát giao thông Công an TP Thủ Dầu Một (tỉnh Bình Dương) đã công bố quyết định xử phạt hành chính đối với 27 đối tượng có hành vi đua xe trái phép, lạng lách, đánh võng và tổ chức cổ vũ đua xe gây mất an toàn giao thông. Trước đó, trong hai đêm 18 và 19/10, lực lượng chức năng đã phối hợp truy bắt được 10 đối tượng trên tuyến Quốc lộ 13 (phường Phú Thọ) và đề nghị tịch thu 3 phương tiện vi phạm. Qua làm việc, cơ quan chức năng xác định đây là nhóm thanh niên thường xuyên tụ tập và tổ chức đua xe. Thượng tá Nguyễn Xuân Hoàng, Phó công an TP Thủ Dầu Một, cho biết việc xử lý nhằm răn đe các hành vi vi phạm và nhắc nhở phụ huynh nâng cao trách nhiệm quản lý con em trong việc đi lại."
vn_mds,cluster_103,graphsum,e1,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.6965376782077393,0.3476482617586912,0.3421588594704684,rouge-score,2,1,max_mean_rouge2_rougeL,4877,170,1,5.485131560009904,10,1,"Sáng ngày 21.10, tại quận Gò Vấp, TP.HCM, ông Vương Chí Linh (67 tuổi) đã dùng axit tạt vào người vợ cũ là bà Nguyễn Thị T. V. trước khi vào nhà tự thiêu và tử vong. Bi kịch bắt nguồn từ việc ông Linh cho rằng bà V. đã lừa đảo để chiếm đoạt toàn bộ tài sản trị giá khoảng 30 tỉ đồng và các căn nhà sau khi hai người ly hôn. Ông Linh bày tỏ sự phẫn uất trước các bản án của tòa án mà ông cho là không công bằng, đồng thời tố cáo sự thiếu trung thực trong biên bản phiên tòa. Trước khi qua đời, ông để lại thư tuyệt mệnh và di chúc nguyện ý dành phần lớn tài sản cho các cơ sở từ thiện."
vn_mds,cluster_104,graphsum,e1,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7304964539007093,0.4128113879003558,0.36524822695035464,rouge-score,2,1,max_mean_rouge2_rougeL,2491,211,1,4.865885096020065,5,1,"Ngày 30/10, Công an huyện Lý Nhân (Hà Nam) đã khởi tố vụ án và bắt tạm giam Phan Văn Sáng (SN 1988) về tội cố ý gây thương tích sau khi đối tượng này phóng hỏa vào quầy thuốc của chị Trần Thị Quyên. Do uất ức vì không được nhượng lại phần đất kinh doanh, Sáng đã dùng búa đập tường và tạt xăng vào quầy thuốc vào khoảng 7h sáng ngày 27/10, khiến chị Quyên cùng hai khách hàng là bà Bảy và bà Mai bị bỏng nặng với tỷ lệ thương tật lần lượt là 12%, 52% và 17%. Nhờ người dân kịp thời dùng cát dập tắt đám cháy và đưa nạn nhân đến Bệnh viện bỏng Trung ương cấp cứu, cả ba người đều may mắn thoát chết. Hiện cơ quan chức năng đang tiếp tục điều tra làm rõ hành vi của đối tượng Sáng."
vn_mds,cluster_105,graphsum,e1,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7617328519855595,0.37681159420289856,0.33574007220216606,rouge-score,2,0,max_mean_rouge2_rougeL,2549,209,1,4.671695855911821,6,1,"Sau khi chị Kê tử vong do treo cổ vào ngày 20-9 sau mâu thuẫn với chồng là anh Trương Văn My, gia đình chị Kê không chấp nhận kết luận của cơ quan pháp y về nguyên nhân cái chết và cho rằng chị bị chồng sát hại. Dù cơ quan chức năng đã tiến hành khám nghiệm tử thi và quyết định không khởi tố vụ án hình sự, gia đình ông Tòng vẫn phản đối, thậm chí đập mồ và kéo đi khiếu kiện vào ngày 26-10. Trong quá trình khiếu kiện, nhóm người này đã gây rối trật tự công cộng tại trụ sở các cơ quan chức năng tỉnh Cà Mau, dẫn đến việc công an tạm giữ 19 người, trong đó có 9 người bị bắt về hành vi gây rối. Hiện gia đình ông Tòng đã chọn cơ quan pháp y của Bộ Quốc phòng để giám định lại, trong khi cơ quan chức năng tiếp tục xử lý các đối tượng gây rối."
vn_mds,cluster_106,graphsum,e1,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7608695652173914,0.4847161572052402,0.42173913043478256,rouge-score,2,1,max_mean_rouge2_rougeL,1654,221,1,4.881201050942764,5,1,"Vào lúc 12h30 ngày 1-11, một vụ tai nạn nghiêm trọng đã xảy ra trên quốc lộ 1A, đoạn qua khu vực cầu vượt Bình Phước 1 (quận Thủ Đức, TP. Hồ Chí Minh), khiến anh Nguyễn Thanh Tùng (35 tuổi, quê An Giang) tử vong tại chỗ. Nguyên nhân ban đầu cho thấy anh Tùng bị xe tải nặng mang BKS 95T-1199 do tài xế Dương Bình Hải điều khiển tông trúng khi đang đi bộ băng ngang đường trong tình trạng mải mê nghe điện thoại và không quan sát. Hiện trường vụ việc gây ùn tắc giao thông và lực lượng CSGT quận Thủ Đức đã nhanh chóng có mặt để xử lý, đưa thi thể nạn nhân về nhà xác vào khoảng 15h cùng ngày. Người dân địa phương phản ánh đoạn đường này thường xuyên xảy ra tình trạng người đi bộ không tuân thủ luật giao thông, trong khi xe tải đổ dốc từ cầu vượt xuống với tốc độ nguy hiểm."
vn_mds,cluster_107,graphsum,e1,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8341232227488151,0.5238095238095238,0.4597156398104265,rouge-score,2,1,max_mean_rouge2_rougeL,1471,175,1,3.632321308949031,4,1,"Trưa ngày 1/11, người dân tại khu vực giáp ranh xã Hải Ninh và Hải An (huyện Tĩnh Gia, Thanh Hóa) phát hiện xác một con cá voi nặng nhiều tấn dạt vào bờ khi thủy triều rút. Con cá có chiều dài trên 10m, vòng ngực khoảng 2,5m và đang trong quá trình phân hủy mạnh khiến mùi bốc lên rất nặng, đồng thời phần đầu và đuôi đã bị mất. Nhiều ngư dân cho biết trước đó họ đã thấy vật thể lạ trôi trên biển và ban đầu lầm tưởng đó là xác máy bay. Hiện cơ quan chức năng đang phối hợp xác minh nguyên nhân cái chết và lên phương án chôn cất sớm nhất, trong khi người dân địa phương dự kiến sẽ làm lễ thắp hương để cầu may."
